"legis.names","party","idealpoint","sd","term","term.session","KMT.whip","DPP.whip","KMT.whipName","DPP.whipName","group.mu","ideal.distance","ideal.inter.distance","year","session","election","vote_get","vote_rate","con_size","bigdist","middist","windegree","ballotindex","sex","degree","areaName","party.D","party.K","system.change","PR.legis"
"林豐喜","D",-0.460336416358797,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0114791767986416,0.499502632037992,2000,"4",0,39544,0.0595,11,1,0,0.71429991,0.0097056956946108,1,"小學;","台中縣",1,0,0,0
"林進春","K",0.199513470997476,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.00220008972571672,0.305487202285508,2000,"4",0,56129,0.0847,10,1,0,0.93198838,0.0266358495123583,1,"高中畢業;美國南加州大學進修結業;","彰化縣",0,1,0,0
"林重謨","D",-0.459761100702789,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0113562280890723,0.498689748591534,2000,"4",0,39767,0.0526,10,1,0,0.57850329,0.00245532975034419,1,"省立員林中學;中原大學工業工程系;美國聖地牙哥大學人力資源發展中心研究;","台北市第一選舉區",1,0,0,0
"柯建銘","D",-0.449698612739295,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.00931285152536656,0.484579153079339,2000,"4",0,35948,0.2975,3,0,0,1.18985833,0.00499501538961965,1,"新竹國小;新竹一中(建華國中);新竹中學;中山醫學院;淡江大學管理科學研究所研究;","新竹市",1,0,0,0
"梁牧養","D",-0.443434162733086,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.00814301695970918,0.475896813645,2000,"4",0,44328,0.1265,5,0,1,0.75919926,0.00876840119153838,1,"日本築波大學研究;","高雄市第二選舉區",1,0,0,0
"楊仁福","K",0.49867352882771,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.0636325566525704,0.725680835593601,2000,"4",0,14493,0.2405,4,0,0,1.20257891,NA,1,"國立台灣大學政治系畢;國家發展研究班結業;","平地原住民",0,1,0,0
"楊作洲","K",0.274874660132332,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.000809748208219865,0.394472121121921,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"國立臺灣大學法學士;明治大學政經研究所政治碩士;肯希頓大學經營學博士;","僑選",0,1,0,0
"楊吉雄","K",0.252748658294948,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,4.00698270925592e-05,0.367168318218603,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"高中畢業;","全國不分區",0,1,0,0
"楊文欣","K",0.251083840669592,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,2.17646098532662e-05,0.365153516819966,2000,"4",0,54483,0.082,11,1,0,0.98414935,0.0112072788567652,1,"第九屆省議員;第十屆台灣省議會副議長;","全國不分區",0,1,0,0
"楊瓊瓔","K",0.316268663093527,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.00487903340054767,0.448182260415079,2000,"4",0,32947,0.0496,11,1,0,0.59513552,0.0343593913587108,0,"沙鹿國小;沙鹿國中;清水高中;東海大學社會學系;東海大學公共行政研究班;","台中縣",0,1,0,0
"楊秋興","D",-0.460336416358797,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0114791767986416,0.499502632037992,2000,"4",0,54204,0.0926,9,1,0,0.92612241,0.0232968359150238,1,"國立台灣大學土木工程系;國立台灣大學土木工程研究所碩士;","高雄縣",1,0,0,0
"江綺雯","K",0.255721394868059,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,8.65422702260832e-05,0.370779780079269,2000,"4",0,41137,0.1174,5,0,1,0.70454747,0.0076665239209543,0,"高雄女中;淡江大學西班牙文學士;美國德瑞克大學高等教育管理行政博士;","高雄市第二選舉區",0,1,0,0
"沈富雄","D",-0.460336416358797,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0114791767986416,0.499502632037992,2000,"4",0,86900,0.1203,10,1,0,1.32353043,0.00685434263823797,1,"省立台南一中畢業;國立台灣大學醫學院醫科畢業;美國加州大學舊金山醫學中心藥理學博士;美國華頓大學醫學院腎臟科後博士;","台北市第二選舉區",1,0,0,0
"沈智慧","K",0.0711702735979714,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.030711970672154,0.180086306472578,2000,"4",0,40113,0.1098,7,0,1,0.87816412,0.0157508947749874,0,"中國文化大學新聞系畢業、輔系企管;","台中市",0,1,0,0
"洪奇昌","D",-0.459777429910691,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0113597086195415,0.498712811567987,2000,"4",0,57430,0.0795,10,1,0,0.8746876,0.00533591517177758,1,"北市日新國小;大同中學;建國中學;台北醫學院醫學系;台大公共衛生研究所醫學碩士;加拿大多倫多大學社區醫學研究所醫學碩士;","台北市第二選舉區",1,0,0,0
"洪性榮","K",0.159851855439016,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.00749379867819218,0.263217584898503,2000,"4",0,44897,0.0678,10,1,0,0.74548775,0.0254505228083406,1,"二林國小畢;二林農校畢業;國立彰化師範大學;省立台中師專;","彰化縣",0,1,0,0
"洪昭男","K",0.251821167337161,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,2.9187895204102e-05,0.366045163009871,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"省立台中商業職業學校畢;東吳大學法學院畢業;美國阿肯色州立大學政治學碩士;比利時布魯塞爾大學博士班研究;","全國不分區",0,1,0,0
"洪玉欽","K",0.246418585065312,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0,0.359537046305195,2000,"4",0,55988,0.1124,9,1,0,1.12430444,0.023042773974506,1,"下營國小;新營中學初高中部;東吳大學法律系;文化大學法律研究所法學碩士;國家法學博士;","台南縣",0,1,0,0
"洪秀柱","K",0.274510946779362,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.000789180786673005,0.394015378404493,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"美國密蘇里州立杜魯門大學教育學碩士;私立文化大學法律系;","全國不分區",0,1,0,0
"洪讀","K",0.284321180489033,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.00143660673985429,0.406427512900923,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"國立政治大學外交系;國立政治大學外交研究所碩士;","僑選",0,1,0,0
"游月霞","K",0.198522064493207,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.00229407668291411,0.304392266642512,2000,"4",0,49621,0.0749,10,1,0,0.82392694,0.014074157806752,0,"彰化縣立大村國中;省立崇實高中;國立台中商專;國立空中大學;南開大學在學學生;","彰化縣",0,1,0,0
"游淮銀","K",0.251114724643906,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,2.20537269416378e-05,0.365190842868815,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"美國紐約聖約翰大學榮譽法學博士;文化大學;省立彰商初、高級部;","全國不分區",0,1,0,0
"湯金全","D",-0.460336416358797,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0114791767986416,0.499502632037992,2000,"4",0,43188,0.1233,5,0,1,0.73967465,0.00525702093189975,1,"台灣大學法律研究所碩士;輔仁大學法律系;","高雄市第二選舉區",1,0,0,0
"潘維剛","K",0.25129307278837,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,2.37606305622422e-05,0.365406429889968,2000,"4",0,82816,0.1147,10,1,0,1.26132907,0.0120516057258241,0,"銘傳大學會統系;文化大學社工系;政大公行所結業;","台北市第二選舉區",0,1,0,0
"王世勛","D",-0.460046210513825,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0114170751754716,0.499092507392671,2000,"4",0,34451,0.0943,7,0,1,0.75421015,0.0061912391716162,1,"台中商專畢業;","台中市",1,0,0,0
"王令麟","K",0.228600854416538,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.000317471525472256,0.338486993448625,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"淡水工商管理學院企業管理科畢業;政治大學企業管理教育中心高階管理研習班B期畢業;美國聖若望大學榮譽商學博士;","全國不分區",0,1,0,0
"王兆釧","D",-0.0989969883326547,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0646168813398998,0.119311918345846,2000,"4",0,33422,0.0712,9,1,0,0.71156663,0.0165940175175937,1,"國立中興大學植物學系畢業;中國文化大學實業計業研究所農業碩士;革命實踐研究院政治人才培訓班第一三四期結業;","台北縣第三選舉區",1,0,0,0
"王天競","K",0.0864108488416393,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.0256024756514244,0.1932537384935,2000,"4",0,51982,0.1184,6,0,1,0.82864176,0.0141071416657677,1,"高雄市鹽埕國小;道明初中;高雄中學;中國文化大學建築及都市計畫學士;美國羅斯福大學碩士;","高雄市第一選舉區",0,1,0,0
"王幸男","D",-0.458483783148267,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0110856233942161,0.496887348713113,2000,"4",0,38597,0.0775,9,1,0,0.77507284,0.00872257288051814,1,"陸軍軍官學校專修班畢業;","台南縣",1,0,0,0
"王拓","D",-0.458254643257747,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0110374244061607,0.496564358715242,2000,"4",0,35884,0.2597,3,0,0,1.03878359,0.00384128968486433,1,"基隆市八斗國小畢業;省立基隆中學畢業;國立師範大學學士;國立治大學碩士;美國愛荷華大學國際寫作計劃作家;","基隆市",1,0,0,0
"王昱婷","K",0.279629790116,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.00110298414091883,0.400467842846367,2000,"4",0,31264,0.1059,6,0,1,0.74136757,0.0203522257003734,0,"輔仁大學法律系;北京大學經濟法研究所;","台南市",0,1,0,0
"王金平","K",-0.0989969883326547,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.119311918345846,0.0646168813398998,2000,"4",0,81050,0.1385,9,1,0,1.38480964,0.0266935559013186,1,"高雄縣路竹鄉大社國小畢業;省立台南一中初、高中部畢業;國立台灣師範大學數學系畢業;","高雄縣",0,1,0,0
"王雪峰","D",-0.460336416358797,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0114791767986416,0.499502632037992,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
"王麗萍","D",-0.459748298934563,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0113534997966149,0.498671668058092,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"政大中文系畢;","全國不分區",1,0,0,0
"瓦歷斯貝林","O3",-0.297969053779096,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.0662816351042353,0.0536790599722204,NA,2000,"4",0,12175,0.1599,4,0,0,0.79952455,NA,NA,NA,NA,0,0,0,0
"秦慧珠","K",0.0782137060476563,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.0282928813253442,0.186113899678593,2000,"4",0,81556,0.1079,10,1,0,1.18642127,0.0081820279211662,0,"淡江大學中文學士;輔仁大學中文研究所碩士;文化大學中文博士班候選人;","台北市第一選舉區",0,1,0,0
"翁重鈞","K",0.229595348802179,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.000283021278365193,0.339645168876014,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"中國文化大學新聞系畢;中國文化大學國際企業管理研究所畢;國立台灣大學會計學研究所(EMBA)肄;","全國不分區",0,1,0,0
"翁金珠","D",-0.459726060623408,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0113487611823888,0.498640260634848,2000,"4",0,59843,0.0903,10,1,0,0.99365712,0.010081488749965,0,"民生、北斗國校畢;彰化初中部畢;高雄女師畢;國立臺灣大學師範大學畢;","彰化縣",1,0,0,0
"范巽綠","D",-0.0989969883326547,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0646168813398998,0.119311918345846,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"北一女;東海大學政治系學士;淡江大學美國研究所碩士;","全國不分區",1,0,0,0
"范揚盛","K",0.251144155151919,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,2.23310126434395e-05,0.365226414048557,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,1,"中興大學法商學院社會學學士;日本早稻田大學社會學碩士;美國史密斯大學社會科學榮譽博士;","僑選",0,1,0,0
"葉宜津","D",-0.460013086058692,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0114099975293086,0.499045705967052,2000,"4",0,36013,0.0723,9,1,0,0.72318311,0.0131240592245102,0,"奧地利維也納音樂學院;美國港橋大學碩士;","台南縣",1,0,0,0
"葉憲修","O3",0.00922643417529306,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.0662816351042353,0.00570146852632205,NA,2000,"4",0,26864,0.0649,8,0,1,0.58428932,0.0111685097261012,1,"台灣省嘉義市私立神州補校;","台北縣第一選舉區",0,0,0,0
"葉菊蘭","D",-0.0989969883326547,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0646168813398998,0.119311918345846,2000,"4",0,78630,0.1089,10,1,0,1.1975742,0.00661972863324323,0,"輔仁大學法律系;","台北市第二選舉區",1,0,0,0
"蔡中涵","O3",0.0898977142910976,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.0662816351042353,0.0243919891775495,NA,2000,"4",0,8958,0.1487,4,0,0,0.74330379,NA,1,"東京大學社會學博士;東京大學國際學碩士;","平地原住民",0,0,0,0
"蔡同榮","D",-0.459836412183242,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0113722849877906,0.498796121138554,2000,"4",0,35349,0.339,2,0,0,1.016857,0.00269652397508214,1,"嘉義中學高中部;國立台灣大學法律系;美國田納西大學政治納碩士;美國南加州大學政治學博士;","嘉義市",1,0,0,0
"蔡家福","K",0.184608465863634,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.00382049083572558,0.289233101479991,2000,"4",0,46598,0.0918,10,1,0,1.00974527,0.103921116122156,1,"中國文化大學推廣教育地政班結業;美國夏威夷大學企管研究所結業;中華民國土地登記代理人;","台北縣第二選舉區",0,1,0,0
"蔡明憲","D",-0.458483783148267,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0110856233942161,0.496887348713113,2000,"4",0,47382,0.1297,7,0,1,1.03729893,0.00799030609817984,1,"美國加州西部法學院法學博士;加拿大麥基爾大學;多倫多大學研究所研究比較政府、國際法;美國威斯康辛州立大學企管碩士;國立台灣大學法律學系學士;","台中市",1,0,0,0
"蔡煌瑯","D",-0.460336416358797,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.0114791767986416,0.499502632037992,2000,"4",0,30071,0.1247,4,0,0,0.62357694,0.0401037570571113,1,"台中二中;同德家商;政大行專;","南投縣",1,0,0,0
"蔡豪","O1",0.250344053797722,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.138184911291491,0.012579673247733,NA,2000,"4",0,32427,0.0794,7,0,1,0.63479665,0.0155927292007195,1,"無提供資料;","屏東縣",0,0,0,0
"蔡鈴蘭","K",0.249564562322286,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,9.89717290139935e-06,0.363319688002573,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"國立台中商專;日本東洋大學法律學系;美國夏威夷羅亞學院;美國聯合大學榮譽財務博士;","全國不分區",0,1,0,0
"許榮淑","D",-0.459175706644566,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.424544335711418,0.011231805031759,0.497863304493565,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"國立台灣師範大學;","全國不分區",1,0,0,0
"許添財","O4",-0.460336416358797,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",-0.460336416358797,0,NA,2000,"4",0,34961,0.1184,6,0,1,0.82903504,0.0098452484227196,1,"渡拔國小;前麻豆曾文中學;成功高中;文化大學經濟學系學士、碩士;美國羅格斯大學企管博士班;紐約社會研究新學院經濟學博士候選人;","台南市",0,0,0,0
"許登宮","K",0.327410259845143,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.00655965138364192,0.463224194995551,2000,"4",0,70709,0.2593,4,0,0,1.29625216,0.0146721232037283,1,"國小;","嘉義縣",0,1,0,0
"許素葉","K",0.304829372167038,0.0165064812020536,4,"4-4",0.246418585065312,-0.353195496077881,"洪玉欽","施明德",0.221367564621896,0.00341182004984316,0.432996727228743,2000,"4",0,NA,NA,NA,NA,NA,NA,NA,0,"高雄市立女中;","全國不分區",0,1,0,0
